GD-160N,G    1.0000+00* JEF-2.2                                    6460 3102
                                                                   6460 3102
 6.41600+04 1.5855E+02          0         99          0          0 6460 3102
 3.0000E+02 5.6271E+06          0          0          1       5894 6460 3102
       5894          2                                             6460 3102
 1.0000E-05 3.8643E+01 1.0216E-05 3.8232E+01 1.0216E-05 3.8232E+01 6460 3102
 1.0749E-05 3.7274E+01 1.1544E-05 3.5968E+01 1.2295E-05 3.4852E+01 6460 3102
 1.3087E-05 3.3781E+01 1.3809E-05 3.2887E+01 1.4563E-05 3.2025E+01 6460 3102
 1.5351E-05 3.1192E+01 1.6174E-05 3.0388E+01 1.7662E-05 2.9081E+01 6460 3102
 1.9261E-05 2.7848E+01 2.0757E-05 2.6826E+01 2.2349E-05 2.5854E+01 6460 3102
 2.3851E-05 2.5027E+01 2.5436E-05 2.4236E+01 2.6943E-05 2.3549E+01 6460 3102
 2.8523E-05 2.2888E+01 3.1484E-05 2.1786E+01 3.4697E-05 2.0753E+01 6460 3102
 3.7679E-05 1.9916E+01 4.0872E-05 1.9123E+01 4.3868E-05 1.8459E+01 6460 3102
 4.7046E-05 1.7826E+01 5.0054E-05 1.7282E+01 5.3220E-05 1.6761E+01 6460 3102
 5.6237E-05 1.6306E+01 5.9395E-05 1.5867E+01 6.5326E-05 1.5131E+01 6460 3102
 7.1743E-05 1.4439E+01 7.7713E-05 1.3874E+01 8.4092E-05 1.3339E+01 6460 3102
 9.0090E-05 1.2888E+01 9.6440E-05 1.2457E+01 1.0246E-04 1.2086E+01 6460 3102
 1.0879E-04 1.1730E+01 1.2061E-04 1.1141E+01 1.3349E-04 1.0591E+01 6460 3102
 1.4540E-04 1.0149E+01 1.5818E-04 9.7312E+00 1.7016E-04 9.3833E+00 6460 3102
 1.8288E-04 9.0517E+00 1.9490E-04 8.7686E+00 2.0758E-04 8.4972E+00 6460 3102
 2.1911E-04 8.2709E+00 2.3118E-04 8.0526E+00 2.4379E-04 7.8419E+00 6460 3102
 2.5697E-04 7.6385E+00 2.8077E-04 7.3082E+00 3.0637E-04 6.9967E+00 6460 3102
 3.3030E-04 6.7389E+00 3.5576E-04 6.4936E+00 3.7979E-04 6.2851E+00 6460 3102
 4.0516E-04 6.0854E+00 4.2819E-04 5.9196E+00 4.5231E-04 5.7598E+00 6460 3102
 4.7755E-04 5.6057E+00 5.0395E-04 5.4571E+00 5.5150E-04 5.2167E+00 6460 3102
 6.0273E-04 4.9902E+00 6.5057E-04 4.8034E+00 7.0152E-04 4.6257E+00 6460 3102
 7.4956E-04 4.4751E+00 8.0031E-04 4.3309E+00 8.4635E-04 4.2115E+00 6460 3102
 8.9456E-04 4.0964E+00 9.4505E-04 3.9855E+00 1.0187E-03 3.8388E+00 6460 3102
 1.0187E-03 3.8387E+00 1.0930E-03 3.7060E+00 1.1955E-03 3.5436E+00 6460 3102
 1.2911E-03 3.4098E+00 1.3930E-03 3.2826E+00 1.4891E-03 3.1750E+00 6460 3102
 1.5906E-03 3.0720E+00 1.6827E-03 2.9868E+00 1.7791E-03 2.9048E+00 6460 3102
 1.8801E-03 2.8257E+00 1.9858E-03 2.7494E+00 2.1759E-03 2.6266E+00 6460 3102
 2.3809E-03 2.5109E+00 2.5722E-03 2.4158E+00 2.7761E-03 2.3254E+00 6460 3102
 2.9682E-03 2.2489E+00 3.1713E-03 2.1757E+00 3.3553E-03 2.1152E+00 6460 3102
 3.5481E-03 2.0569E+00 3.7501E-03 2.0008E+00 3.9616E-03 1.9466E+00 6460 3102
 4.3418E-03 1.8595E+00 4.7519E-03 1.7774E+00 5.1344E-03 1.7099E+00 6460 3102
 5.5422E-03 1.6458E+00 5.9264E-03 1.5915E+00 6.3325E-03 1.5396E+00 6460 3102
 6.7005E-03 1.4968E+00 7.0862E-03 1.4555E+00 7.4901E-03 1.4157E+00 6460 3102
 7.9131E-03 1.3774E+00 8.6735E-03 1.3156E+00 9.4938E-03 1.2575E+00 6460 3102
 1.0259E-02 1.2097E+00 1.1074E-02 1.1643E+00 1.1843E-02 1.1258E+00 6460 3102
 1.2655E-02 1.0891E+00 1.3391E-02 1.0587E+00 1.4162E-02 1.0295E+00 6460 3102
 1.4970E-02 1.0014E+00 1.5816E-02 9.7426E-01 1.7337E-02 9.3060E-01 6460 3102
 1.8978E-02 8.8947E-01 2.0507E-02 8.5562E-01 2.2139E-02 8.2346E-01 6460 3102
 2.3675E-02 7.9626E-01 2.5300E-02 7.7025E-01 2.6949E-02 7.4632E-01 6460 3102
 2.8686E-02 7.2338E-01 3.0339E-02 7.0342E-01 3.2072E-02 6.8421E-01 6460 3102
 3.5322E-02 6.5203E-01 3.8843E-02 6.2177E-01 4.2116E-02 5.9709E-01 6460 3102
 4.5615E-02 5.7370E-01 4.8903E-02 5.5405E-01 5.2386E-02 5.3530E-01 6460 3102
 5.5686E-02 5.1918E-01 5.9158E-02 5.0372E-01 6.2467E-02 4.9021E-01 6460 3102
 6.5929E-02 4.7722E-01 7.2437E-02 4.5534E-01 7.9472E-02 4.3470E-01 6460 3102
 8.6022E-02 4.1780E-01 9.3015E-02 4.0176E-01 9.9595E-02 3.8825E-01 6460 3102
 1.0656E-01 3.7534E-01 1.1316E-01 3.6422E-01 1.2010E-01 3.5353E-01 6460 3102
 1.2672E-01 3.4418E-01 1.3364E-01 3.3520E-01 1.4667E-01 3.2002E-01 6460 3102
 1.6073E-01 3.0569E-01 1.7383E-01 2.9392E-01 1.8782E-01 2.8276E-01 6460 3102
 2.0098E-01 2.7333E-01 2.1490E-01 2.6432E-01 2.2811E-01 2.5656E-01 6460 3102
 2.4199E-01 2.4914E-01 2.6794E-01 2.3682E-01 2.9616E-01 2.2524E-01 6460 3102
 3.2230E-01 2.1590E-01 3.5033E-01 2.0707E-01 3.7661E-01 1.9971E-01 6460 3102
 4.0451E-01 1.9270E-01 4.3088E-01 1.8671E-01 4.5868E-01 1.8096E-01 6460 3102
