GD-157N,G    1.0000+00* JEF-2.2                                    6457 3102
                                                                   6457 3102
 6.41570+04 1.5558E+02          0         99          0          0 6457 3102
 3.0000E+02 7.9297E+06          0          0          1       8817 6457 3102
       8817          2                                             6457 3102
 1.0000E-05 9.7087E+06 1.0958E-05 9.2749E+06 1.1916E-05 8.8945E+06 6457 3102
 1.2874E-05 8.5574E+06 1.3832E-05 8.2560E+06 1.5269E-05 7.8582E+06 6457 3102
 1.7185E-05 7.4077E+06 1.7664E-05 7.3066E+06 1.9579E-05 6.9404E+06 6457 3102
 2.1495E-05 6.6242E+06 2.3411E-05 6.3477E+06 2.5327E-05 6.1033E+06 6457 3102
 2.6764E-05 5.9374E+06 2.8201E-05 5.7844E+06 2.9159E-05 5.6888E+06 6457 3102
 3.2033E-05 5.4280E+06 3.5865E-05 5.1304E+06 3.8738E-05 4.9368E+06 6457 3102
 4.0654E-05 4.8194E+06 4.4486E-05 4.6076E+06 4.8318E-05 4.4216E+06 6457 3102
 5.2150E-05 4.2565E+06 5.5981E-05 4.1086E+06 6.1729E-05 3.9133E+06 6457 3102
 6.3645E-05 3.8541E+06 7.1309E-05 3.6418E+06 7.8972E-05 3.4613E+06 6457 3102
 8.6636E-05 3.3053E+06 9.3318E-05 3.1853E+06 1.0196E-04 3.0479E+06 6457 3102
 1.0771E-04 2.9658E+06 1.1346E-04 2.8901E+06 1.1729E-04 2.8428E+06 6457 3102
 1.2879E-04 2.7136E+06 1.3262E-04 2.6744E+06 1.4411E-04 2.5661E+06 6457 3102
 1.5561E-04 2.4702E+06 1.6327E-04 2.4119E+06 1.7860E-04 2.3068E+06 6457 3102
 1.9393E-04 2.2144E+06 2.0925E-04 2.1324E+06 2.2458E-04 2.0590E+06 6457 3102
 2.4757E-04 1.9619E+06 2.7823E-04 1.8517E+06 3.0122E-04 1.7804E+06 6457 3102
 3.1654E-04 1.7372E+06 3.4720E-04 1.6596E+06 3.7785E-04 1.5917E+06 6457 3102
 4.0851E-04 1.5316E+06 4.3916E-04 1.4779E+06 4.8514E-04 1.4072E+06 6457 3102
 5.0047E-04 1.3858E+06 5.4645E-04 1.3272E+06 5.9243E-04 1.2756E+06 6457 3102
 6.2309E-04 1.2444E+06 6.8439E-04 1.1885E+06 7.4570E-04 1.1397E+06 6457 3102
 8.0701E-04 1.0966E+06 8.6832E-04 1.0581E+06 9.6028E-04 1.0076E+06 6457 3102
 9.9094E-04 9.9237E+05 1.1771E-03 9.1309E+05 1.2362E-03 8.9182E+05 6457 3102
 1.3588E-03 8.5222E+05 1.4814E-03 8.1772E+05 1.6040E-03 7.8731E+05 6457 3102
 1.7266E-03 7.6026E+05 1.8794E-03 7.3041E+05 1.8794E-03 7.3041E+05 6457 3102
 1.9106E-03 7.2477E+05 2.1558E-03 6.8484E+05 2.3397E-03 6.5921E+05 6457 3102
 2.4623E-03 6.4378E+05 2.7076E-03 6.1621E+05 2.9528E-03 5.9224E+05 6457 3102
 3.1980E-03 5.7118E+05 3.4433E-03 5.5248E+05 3.8111E-03 5.2801E+05 6457 3102
 3.9337E-03 5.2065E+05 4.3016E-03 5.0059E+05 4.7921E-03 4.7767E+05 6457 3102
 4.9147E-03 4.7250E+05 5.4052E-03 4.5373E+05 5.8956E-03 4.3747E+05 6457 3102
 6.3861E-03 4.2323E+05 6.8766E-03 4.1063E+05 7.6123E-03 3.9420E+05 6457 3102
 8.5932E-03 3.7587E+05 9.8194E-03 3.5717E+05 1.1781E-02 3.3390E+05 6457 3102
 1.3253E-02 3.2008E+05 1.3743E-02 3.1598E+05 1.5215E-02 3.0487E+05 6457 3102
