GD-156N,G    1.0000+00* JEF-2.2                                    6456 3102
                                                                   6456 3102
 6.41560+04 1.5458E+02          0         99          0          0 6456 3102
 3.0000E+02 6.3662E+06          0          0          1       1282 6456 3102
       1282          2                                             6456 3102
 1.0000E-05 0.0000E+00 1.0000E-05 3.1083E+01 1.0500E-04 3.1083E+01 6456 3102
 1.0500E-04 2.3520E+01 1.1000E-04 2.3520E+01 1.1000E-04 2.2991E+01 6456 3102
 1.1500E-04 2.2991E+01 1.1500E-04 2.2495E+01 1.2000E-04 2.2495E+01 6456 3102
 1.2000E-04 2.1932E+01 1.2750E-04 2.1932E+01 1.2750E-04 2.1292E+01 6456 3102
 1.3500E-04 2.1292E+01 1.3500E-04 2.0711E+01 1.4250E-04 2.0711E+01 6456 3102
 1.4250E-04 2.0174E+01 1.5000E-04 2.0174E+01 1.5000E-04 1.9598E+01 6456 3102
 1.6000E-04 1.9598E+01 1.6000E-04 1.8991E+01 1.7000E-04 1.8991E+01 6456 3102
 1.7000E-04 1.8451E+01 1.8000E-04 1.8451E+01 1.8000E-04 1.7941E+01 6456 3102
 1.9000E-04 1.7941E+01 1.9000E-04 1.7477E+01 2.0000E-04 1.7477E+01 6456 3102
 2.0000E-04 1.7047E+01 2.1000E-04 1.7047E+01 2.1000E-04 1.6643E+01 6456 3102
 2.2000E-04 1.6643E+01 2.2000E-04 1.6272E+01 2.3000E-04 1.6272E+01 6456 3102
 2.3000E-04 1.5924E+01 2.4000E-04 1.5924E+01 2.4000E-04 1.5519E+01 6456 3102
 2.5500E-04 1.5519E+01 2.5500E-04 1.5074E+01 2.7000E-04 1.5074E+01 6456 3102
 2.7000E-04 1.4732E+01 2.8000E-04 1.4732E+01 2.8000E-04 1.4336E+01 6456 3102
 3.0000E-04 1.4336E+01 3.0000E-04 1.3864E+01 3.2000E-04 1.3864E+01 6456 3102
 3.2000E-04 1.3440E+01 3.4000E-04 1.3440E+01 3.4000E-04 1.3052E+01 6456 3102
 3.6000E-04 1.3052E+01 3.6000E-04 1.2697E+01 3.8000E-04 1.2697E+01 6456 3102
 3.8000E-04 1.2364E+01 4.0000E-04 1.2364E+01 4.0000E-04 1.2022E+01 6456 3102
 4.2500E-04 1.2022E+01 4.2500E-04 1.1677E+01 4.5000E-04 1.1677E+01 6456 3102
 4.5000E-04 1.1352E+01 4.7500E-04 1.1352E+01 4.7500E-04 1.1058E+01 6456 3102
 5.0000E-04 1.1058E+01 5.0000E-04 1.0785E+01 5.2500E-04 1.0785E+01 6456 3102
 5.2500E-04 1.0537E+01 5.5000E-04 1.0537E+01 5.5000E-04 1.0297E+01 6456 3102
 5.7500E-04 1.0297E+01 5.7500E-04 1.0078E+01 6.0000E-04 1.0078E+01 6456 3102
 6.0000E-04 9.8467E+00 6.3000E-04 9.8467E+00 6.3000E-04 9.6163E+00 6456 3102
 6.6000E-04 9.6163E+00 6.6000E-04 9.4048E+00 6.9000E-04 9.4048E+00 6456 3102
 6.9000E-04 9.1982E+00 7.2000E-04 9.1982E+00 7.2000E-04 8.9808E+00 6456 3102
 7.6000E-04 8.9808E+00 7.6000E-04 8.7455E+00 8.0000E-04 8.7455E+00 6456 3102
 8.0000E-04 8.5293E+00 8.4000E-04 8.5293E+00 8.4000E-04 8.3297E+00 6456 3102
 8.8000E-04 8.3297E+00 8.8000E-04 8.1417E+00 9.2000E-04 8.1417E+00 6456 3102
 9.2000E-04 7.9710E+00 9.6000E-04 7.9710E+00 9.6000E-04 7.8020E+00 6456 3102
 1.0000E-03 7.8020E+00 1.0000E-03 7.6283E+00 1.0500E-03 7.6283E+00 6456 3102
 1.0500E-03 7.4520E+00 1.1000E-03 7.4520E+00 1.1000E-03 7.2820E+00 6456 3102
 1.1500E-03 7.2820E+00 1.1500E-03 7.1269E+00 1.2000E-03 7.1269E+00 6456 3102
 1.2000E-03 6.9417E+00 1.2750E-03 6.9417E+00 1.2750E-03 6.7441E+00 6456 3102
 1.3500E-03 6.7441E+00 1.3500E-03 6.5576E+00 1.4250E-03 6.5576E+00 6456 3102
 1.4250E-03 6.3888E+00 1.5000E-03 6.3888E+00 1.5000E-03 6.2043E+00 6456 3102
 1.6000E-03 6.2043E+00 1.6000E-03 6.0129E+00 1.7000E-03 6.0129E+00 6456 3102
 1.7000E-03 5.8387E+00 1.8000E-03 5.8387E+00 1.8000E-03 5.6817E+00 6456 3102
 1.9000E-03 5.6817E+00 1.9000E-03 5.5314E+00 2.0000E-03 5.5314E+00 6456 3102
 2.0000E-03 5.3946E+00 2.1000E-03 5.3946E+00 2.1000E-03 5.2693E+00 6456 3102
 2.2000E-03 5.2693E+00 2.2000E-03 5.1494E+00 2.3000E-03 5.1494E+00 6456 3102
 2.3000E-03 5.0395E+00 2.4000E-03 5.0395E+00 2.4000E-03 4.9089E+00 6456 3102
 2.5500E-03 4.9089E+00 2.5500E-03 4.7693E+00 2.7000E-03 4.7693E+00 6456 3102
 2.7000E-03 4.6581E+00 2.8000E-03 4.6581E+00 2.8000E-03 4.5369E+00 6456 3102
 3.0000E-03 4.5369E+00 3.0000E-03 4.3874E+00 3.2000E-03 4.3874E+00 6456 3102
 3.2000E-03 4.2521E+00 3.4000E-03 4.2521E+00 3.4000E-03 4.1290E+00 6456 3102
 3.6000E-03 4.1290E+00 3.6000E-03 4.0180E+00 3.8000E-03 4.0180E+00 6456 3102
 3.8000E-03 3.9115E+00 4.0000E-03 3.9115E+00 4.0000E-03 3.8038E+00 6456 3102
 4.2500E-03 3.8038E+00 4.2500E-03 3.6934E+00 4.5000E-03 3.6934E+00 6456 3102
