GD-158N,G    1.0000+00* JEF-2.2                                    6458 3102
                                                                   6458 3102
 6.41580+04 1.5657E+02          0         99          0          0 6458 3102
 3.0000E+02 5.9398E+06          0          0          1       1282 6458 3102
       1282          2                                             6458 3102
 1.0000E-05 0.0000E+00 1.0000E-05 5.0591E+01 1.0500E-04 5.0591E+01 6458 3102
 1.0500E-04 3.8286E+01 1.1000E-04 3.8286E+01 1.1000E-04 3.7450E+01 6458 3102
 1.1500E-04 3.7450E+01 1.1500E-04 3.6642E+01 1.2000E-04 3.6642E+01 6458 3102
 1.2000E-04 3.5702E+01 1.2750E-04 3.5702E+01 1.2750E-04 3.4667E+01 6458 3102
 1.3500E-04 3.4667E+01 1.3500E-04 3.3722E+01 1.4250E-04 3.3722E+01 6458 3102
 1.4250E-04 3.2838E+01 1.5000E-04 3.2838E+01 1.5000E-04 3.1902E+01 6458 3102
 1.6000E-04 3.1902E+01 1.6000E-04 3.0921E+01 1.7000E-04 3.0921E+01 6458 3102
 1.7000E-04 3.0026E+01 1.8000E-04 3.0026E+01 1.8000E-04 2.9201E+01 6458 3102
 1.9000E-04 2.9201E+01 1.9000E-04 2.8443E+01 2.0000E-04 2.8443E+01 6458 3102
 2.0000E-04 2.7742E+01 2.1000E-04 2.7742E+01 2.1000E-04 2.7089E+01 6458 3102
 2.2000E-04 2.7089E+01 2.2000E-04 2.6483E+01 2.3000E-04 2.6483E+01 6458 3102
 2.3000E-04 2.5913E+01 2.4000E-04 2.5913E+01 2.4000E-04 2.5252E+01 6458 3102
 2.5500E-04 2.5252E+01 2.5500E-04 2.4528E+01 2.7000E-04 2.4528E+01 6458 3102
 2.7000E-04 2.3966E+01 2.8000E-04 2.3966E+01 2.8000E-04 2.3339E+01 6458 3102
 3.0000E-04 2.3339E+01 3.0000E-04 2.2571E+01 3.2000E-04 2.2571E+01 6458 3102
 3.2000E-04 2.1876E+01 3.4000E-04 2.1876E+01 3.4000E-04 2.1244E+01 6458 3102
 3.6000E-04 2.1244E+01 3.6000E-04 2.0662E+01 3.8000E-04 2.0662E+01 6458 3102
 3.8000E-04 2.0126E+01 4.0000E-04 2.0126E+01 4.0000E-04 1.9567E+01 6458 3102
 4.2500E-04 1.9567E+01 4.2500E-04 1.9001E+01 4.5000E-04 1.9001E+01 6458 3102
 4.5000E-04 1.8480E+01 4.7500E-04 1.8480E+01 4.7500E-04 1.8001E+01 6458 3102
 5.0000E-04 1.8001E+01 5.0000E-04 1.7561E+01 5.2500E-04 1.7561E+01 6458 3102
 5.2500E-04 1.7151E+01 5.5000E-04 1.7151E+01 5.5000E-04 1.6763E+01 6458 3102
 5.7500E-04 1.6763E+01 5.7500E-04 1.6406E+01 6.0000E-04 1.6406E+01 6458 3102
 6.0000E-04 1.6032E+01 6.3000E-04 1.6032E+01 6.3000E-04 1.5653E+01 6458 3102
 6.6000E-04 1.5653E+01 6.6000E-04 1.5305E+01 6.9000E-04 1.5305E+01 6458 3102
 6.9000E-04 1.4971E+01 7.2000E-04 1.4971E+01 7.2000E-04 1.4614E+01 6458 3102
 7.6000E-04 1.4614E+01 7.6000E-04 1.4235E+01 8.0000E-04 1.4235E+01 6458 3102
 8.0000E-04 1.3883E+01 8.4000E-04 1.3883E+01 8.4000E-04 1.3556E+01 6458 3102
 8.8000E-04 1.3556E+01 8.8000E-04 1.3250E+01 9.2000E-04 1.3250E+01 6458 3102
 9.2000E-04 1.2966E+01 9.6000E-04 1.2966E+01 9.6000E-04 1.2699E+01 6458 3102
 1.0000E-03 1.2699E+01 1.0000E-03 1.2422E+01 1.0500E-03 1.2422E+01 6458 3102
 1.0500E-03 1.2128E+01 1.1000E-03 1.2128E+01 1.1000E-03 1.1857E+01 6458 3102
 1.1500E-03 1.1857E+01 1.1500E-03 1.1600E+01 1.2000E-03 1.1600E+01 6458 3102
 1.2000E-03 1.1303E+01 1.2750E-03 1.1303E+01 1.2750E-03 1.0975E+01 6458 3102
 1.3500E-03 1.0975E+01 1.3500E-03 1.0673E+01 1.4250E-03 1.0673E+01 6458 3102
 1.4250E-03 1.0396E+01 1.5000E-03 1.0396E+01 1.5000E-03 1.0098E+01 6458 3102
 1.6000E-03 1.0098E+01 1.6000E-03 9.7867E+00 1.7000E-03 9.7867E+00 6458 3102
 1.7000E-03 9.5030E+00 1.8000E-03 9.5030E+00 1.8000E-03 9.2424E+00 6458 3102
 1.9000E-03 9.2424E+00 1.9000E-03 9.0031E+00 2.0000E-03 9.0031E+00 6458 3102
