GD-154N,G    1.0000+00* JEF-2.2                                    6454 3102
                                                                   6454 3102
 6.41540+04 1.5260E+02          0         99          0          0 6454 3102
 3.0000E+02 6.4373E+06          0          0          1       5879 6454 3102
       5879          2                                             6454 3102
 1.0000E-05 4.2661E+03 1.0749E-05 4.1148E+03 1.1544E-05 3.9707E+03 6454 3102
 1.2295E-05 3.8475E+03 1.3087E-05 3.7293E+03 1.3809E-05 3.6306E+03 6454 3102
 1.4563E-05 3.5354E+03 1.5351E-05 3.4434E+03 1.6174E-05 3.3547E+03 6454 3102
 1.7662E-05 3.2104E+03 1.9261E-05 3.0742E+03 2.0757E-05 2.9615E+03 6454 3102
 2.2349E-05 2.8542E+03 2.3851E-05 2.7629E+03 2.5436E-05 2.6755E+03 6454 3102
 2.6943E-05 2.5996E+03 2.8041E-05 2.5482E+03 2.8042E-05 2.5482E+03 6454 3102
 2.8523E-05 2.5266E+03 3.1484E-05 2.4050E+03 3.4697E-05 2.2910E+03 6454 3102
 3.7679E-05 2.1986E+03 4.0872E-05 2.1110E+03 4.3868E-05 2.0377E+03 6454 3102
 4.7046E-05 1.9678E+03 5.0054E-05 1.9078E+03 5.3220E-05 1.8502E+03 6454 3102
 5.6237E-05 1.8000E+03 5.9395E-05 1.7516E+03 6.5326E-05 1.6702E+03 6454 3102
 7.1743E-05 1.5939E+03 7.7713E-05 1.5315E+03 8.4092E-05 1.4724E+03 6454 3102
 9.0090E-05 1.4226E+03 9.6440E-05 1.3751E+03 1.0246E-04 1.3341E+03 6454 3102
 1.0879E-04 1.2948E+03 1.2061E-04 1.2298E+03 1.3349E-04 1.1691E+03 6454 3102
 1.4540E-04 1.1203E+03 1.5818E-04 1.0742E+03 1.7016E-04 1.0358E+03 6454 3102
 1.8288E-04 9.9914E+02 1.9490E-04 9.6790E+02 2.0758E-04 9.3794E+02 6454 3102
 2.1911E-04 9.1296E+02 2.3118E-04 8.8886E+02 2.4379E-04 8.6560E+02 6454 3102
 2.5697E-04 8.4314E+02 2.8077E-04 8.0669E+02 3.0637E-04 7.7230E+02 6454 3102
 3.3030E-04 7.4384E+02 3.5576E-04 7.1676E+02 3.7979E-04 6.9374E+02 6454 3102
 4.0516E-04 6.7170E+02 4.2819E-04 6.5341E+02 4.5231E-04 6.3577E+02 6454 3102
 4.7755E-04 6.1876E+02 5.0395E-04 6.0235E+02 5.3144E-04 5.8658E+02 6454 3102
 5.3146E-04 5.8657E+02 5.5150E-04 5.7582E+02 6.0273E-04 5.5082E+02 6454 3102
 6.5057E-04 5.3020E+02 7.0152E-04 5.1059E+02 7.4956E-04 4.9396E+02 6454 3102
 8.0031E-04 4.7805E+02 8.4635E-04 4.6487E+02 8.9456E-04 4.5217E+02 6454 3102
 9.4505E-04 4.3992E+02 9.9789E-04 4.2812E+02 1.0930E-03 4.0907E+02 6454 3102
 1.1955E-03 3.9114E+02 1.2911E-03 3.7637E+02 1.3930E-03 3.6234E+02 6454 3102
 1.4891E-03 3.5046E+02 1.5906E-03 3.3909E+02 1.6827E-03 3.2969E+02 6454 3102
 1.7791E-03 3.2063E+02 1.8801E-03 3.1190E+02 1.9858E-03 3.0349E+02 6454 3102
 2.1759E-03 2.8992E+02 2.3809E-03 2.7716E+02 2.5722E-03 2.6666E+02 6454 3102
 2.7761E-03 2.5668E+02 2.9682E-03 2.4823E+02 3.1713E-03 2.4015E+02 6454 3102
 3.3553E-03 2.3348E+02 3.5481E-03 2.2704E+02 3.7501E-03 2.2085E+02 6454 3102
 3.9616E-03 2.1487E+02 4.3418E-03 2.0525E+02 4.7519E-03 1.9619E+02 6454 3102
 5.1344E-03 1.8874E+02 5.5422E-03 1.8166E+02 5.9264E-03 1.7567E+02 6454 3102
 6.3325E-03 1.6995E+02 6.7005E-03 1.6522E+02 7.0862E-03 1.6066E+02 6454 3102
 7.4901E-03 1.5627E+02 7.9131E-03 1.5204E+02 8.6735E-03 1.4522E+02 6454 3102
 9.4938E-03 1.3881E+02 1.0259E-02 1.3353E+02 1.1074E-02 1.2851E+02 6454 3102
 1.1843E-02 1.2427E+02 1.2655E-02 1.2022E+02 1.3391E-02 1.1687E+02 6454 3102
 1.4162E-02 1.1364E+02 1.4970E-02 1.1053E+02 1.5816E-02 1.0754E+02 6454 3102
 1.7337E-02 1.0272E+02 1.8978E-02 9.8182E+01 2.0507E-02 9.4447E+01 6454 3102
 2.2139E-02 9.0899E+01 2.3675E-02 8.7899E+01 2.5300E-02 8.5031E+01 6454 3102
 2.7504E-02 8.1554E+01 2.9867E-02 7.8262E+01 3.2082E-02 7.5509E+01 6454 3102
 3.4433E-02 7.2883E+01 3.6657E-02 7.0636E+01 3.8999E-02 6.8483E+01 6454 3102
 4.1230E-02 6.6608E+01 4.3566E-02 6.4803E+01 4.7952E-02 6.1776E+01 6454 3102
 5.2699E-02 5.8927E+01 5.7114E-02 5.6600E+01 6.1832E-02 5.4395E+01 6454 3102
 6.6267E-02 5.2541E+01 7.0965E-02 5.0771E+01 7.5416E-02 4.9249E+01 6454 3102
 8.0098E-02 4.7788E+01 8.4375E-02 4.6564E+01 8.8840E-02 4.5385E+01 6454 3102
 9.8364E-02 4.3138E+01 1.0717E-01 4.1325E+01 1.1663E-01 3.9612E+01 6454 3102
 1.2549E-01 3.8188E+01 1.3490E-01 3.6831E+01 1.4379E-01 3.5673E+01 6454 3102
 1.5316E-01 3.4564E+01 1.6208E-01 3.3601E+01 1.7143E-01 3.2678E+01 6454 3102
 1.8896E-01 3.1131E+01 2.0796E-01 2.9674E+01 2.2561E-01 2.8488E+01 6454 3102
 2.4449E-01 2.7366E+01 2.6223E-01 2.6424E+01 2.8102E-01 2.5525E+01 6454 3102
 2.9883E-01 2.4753E+01 3.1756E-01 2.4012E+01 3.3465E-01 2.3391E+01 6454 3102
 3.5251E-01 2.2797E+01 3.9062E-01 2.1661E+01 4.2585E-01 2.0745E+01 6454 3102
 4.6368E-01 1.9881E+01 4.9910E-01 1.9164E+01 5.3675E-01 1.8480E+01 6454 3102
 5.7231E-01 1.7898E+01 6.0981E-01 1.7340E+01 6.4392E-01 1.6875E+01 6454 3102
 6.7961E-01 1.6427E+01 7.1693E-01 1.5995E+01 7.5594E-01 1.5580E+01 6454 3102
 8.2632E-01 1.4906E+01 9.0207E-01 1.4268E+01 9.7285E-01 1.3741E+01 6454 3102
 1.0482E+00 1.3240E+01 1.1193E+00 1.2815E+01 1.1943E+00 1.2408E+01 6454 3102
 1.2625E+00 1.2070E+01 1.3338E+00 1.1745E+01 1.4085E+00 1.1431E+01 6454 3102
 1.4866E+00 1.1130E+01 1.6272E+00 1.0643E+01 1.7788E+00 1.0183E+01 6454 3102
 1.9203E+00 9.8047E+00 2.0711E+00 9.4451E+00 2.2132E+00 9.1405E+00 6454 3102
 2.3633E+00 8.8494E+00 2.4995E+00 8.6085E+00 2.6422E+00 8.3768E+00 6454 3102
 2.7915E+00 8.1538E+00 2.9479E+00 7.9394E+00 3.2291E+00 7.5940E+00 6454 3102
 3.5324E+00 7.2692E+00 3.8153E+00 7.0026E+00 4.1169E+00 6.7503E+00 6454 3102
 4.4011E+00 6.5378E+00 4.7014E+00 6.3355E+00 4.9736E+00 6.1693E+00 6454 3102
 5.2589E+00 6.0105E+00 5.5576E+00 5.8589E+00 5.8704E+00 5.7147E+00 6454 3102
 6.4328E+00 5.4882E+00 6.7361E+00 5.3823E+00 7.1809E+00 5.2473E+00 6454 3102
 7.6052E+00 5.1434E+00 7.9069E+00 5.0887E+00 8.1331E+00 5.0640E+00 6454 3102
 8.2795E+00 5.0594E+00 8.4571E+00 5.0734E+00 8.5637E+00 5.0987E+00 6454 3102
 8.6702E+00 5.1455E+00 8.7768E+00 5.2285E+00 8.8143E+00 5.2714E+00 6454 3102
 8.8519E+00 5.3247E+00 8.9082E+00 5.4317E+00 8.9457E+00 5.5283E+00 6454 3102
 8.9645E+00 5.5870E+00 9.0020E+00 5.7324E+00 9.0302E+00 5.8742E+00 6454 3102
 9.0490E+00 5.9901E+00 9.0677E+00 6.1281E+00 9.0865E+00 6.2945E+00 6454 3102
 9.0959E+00 6.3910E+00 9.1147E+00 6.6175E+00 9.1241E+00 6.7514E+00 6454 3102
 9.1334E+00 6.9023E+00 9.1428E+00 7.0734E+00 9.1522E+00 7.2689E+00 6454 3102
 9.1616E+00 7.4940E+00 9.1710E+00 7.7552E+00 9.1804E+00 8.0611E+00 6454 3102
 9.1898E+00 8.4228E+00 9.1945E+00 8.6288E+00 9.1991E+00 8.8543E+00 6454 3102
 9.2038E+00 9.1017E+00 9.2085E+00 9.3736E+00 9.2132E+00 9.6730E+00 6454 3102
 9.2179E+00 1.0003E+01 9.2226E+00 1.0368E+01 9.2273E+00 1.0771E+01 6454 3102
 9.2320E+00 1.1217E+01 9.2367E+00 1.1710E+01 9.2414E+00 1.2256E+01 6454 3102
 9.2461E+00 1.2860E+01 9.2508E+00 1.3527E+01 9.2555E+00 1.4265E+01 6454 3102
 9.2602E+00 1.5077E+01 9.2648E+00 1.5972E+01 9.2695E+00 1.6954E+01 6454 3102
 9.2742E+00 1.8029E+01 9.2789E+00 1.9203E+01 9.2836E+00 2.0480E+01 6454 3102
 9.2883E+00 2.1864E+01 9.2930E+00 2.3357E+01 9.2977E+00 2.4962E+01 6454 3102
 9.3000E+00 2.5806E+01 9.3024E+00 2.6678E+01 9.3071E+00 2.8503E+01 6454 3102
 9.3141E+00 3.1437E+01 9.3212E+00 3.4584E+01 9.3259E+00 3.6785E+01 6454 3102
 9.3329E+00 4.0208E+01 9.3470E+00 4.7272E+01 9.3587E+00 5.3032E+01 6454 3102
 9.3658E+00 5.6260E+01 9.3728E+00 5.9205E+01 9.3775E+00 6.0970E+01 6454 3102
 9.3836E+00 6.2979E+01 9.3856E+00 6.3570E+01 9.3897E+00 6.4624E+01 6454 3102
 9.3937E+00 6.5498E+01 9.3998E+00 6.6450E+01 9.4039E+00 6.6836E+01 6454 3102
 9.4100E+00 6.7031E+01 9.4141E+00 6.6902E+01 9.4202E+00 6.6326E+01 6454 3102
 9.4263E+00 6.5303E+01 9.4303E+00 6.4386E+01 9.4364E+00 6.2684E+01 6454 3102
 9.4405E+00 6.1349E+01 9.4445E+00 5.9894E+01 9.4484E+00 5.8340E+01 6454 3102
 9.4543E+00 5.5815E+01 9.4602E+00 5.3103E+01 9.4661E+00 5.0257E+01 6454 3102
 9.4760E+00 4.5353E+01 9.4878E+00 3.9473E+01 9.4977E+00 3.4789E+01 6454 3102
 9.5055E+00 3.1285E+01 9.5095E+00 2.9630E+01 9.5134E+00 2.8047E+01 6454 3102
 9.5174E+00 2.6538E+01 9.5213E+00 2.5105E+01 9.5252E+00 2.3749E+01 6454 3102
 9.5292E+00 2.2471E+01 9.5331E+00 2.1269E+01 9.5370E+00 2.0144E+01 6454 3102
 9.5410E+00 1.9092E+01 9.5449E+00 1.8111E+01 9.5489E+00 1.7199E+01 6454 3102
 9.5528E+00 1.6353E+01 9.5567E+00 1.5570E+01 9.5607E+00 1.4846E+01 6454 3102
 9.5646E+00 1.4177E+01 9.5686E+00 1.3561E+01 9.5725E+00 1.2993E+01 6454 3102
 9.5764E+00 1.2471E+01 9.5804E+00 1.1991E+01 9.5843E+00 1.1550E+01 6454 3102
 9.5882E+00 1.1144E+01 9.5922E+00 1.0772E+01 9.5961E+00 1.0429E+01 6454 3102
 9.6001E+00 1.0114E+01 9.6040E+00 9.8247E+00 9.6079E+00 9.5579E+00 6454 3102
